Sourcerecord id 	ISSN	E-ISSN	CSA Source Title (publications from CSA databases only available for entitled users)	CSA databases to which CSA-unique journals belong (see second tab for explanation of abbreviations)	Added since last version	Source Type	Active or Inactive	Coverage	"Open Acces status, i.e., registered in DOAJ (www.doaj.org)"	Title history indication	Related title 1	Related title 2	Related title 3	Related title 4	Publisher's Name 	Country 	Region	Classification Top Level	Classification (Primary) Level 1	Classification 2	Classification 3	Classification 4	Classification 5						
5600152880	10350330	14701219	Social Semiotics	"CSASSA, CSALLB, CSAWPS, CSASA"		Journal	Active	1997-2005 	Not OA						Carfax Publishing Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5600152898	01642472	15271951	Social Text	"CSALLB, CSASSA, CSAWPS, CSASA"		Journal	Active	"1986-2005, 1979-1981 "	Not OA						Duke University Press	United States	North America	Social Sciences	Psychology	Agricultural and Biological Sciences	Environmental Science	Arts and Humanities	Social Sciences						
5600153474	10945830		Social Thought & Research	"CSASSA, CSAWPS, CSASA"		Journal	Active	"2005, 1997-2002 "	Not OA	Formerly known as	Mid-American Review of Sociology	Mars			University of Kansas	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions								
5700165110	07375778		Social Work & Christianity	"CSASSA, CSASA"		Journal	Active	1999-ongoing 	Not OA						North American Association of Christians in Social Work	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions								
5800169741	16138953		Social Work & Society	"CSASSA, CSAWPS"		Journal	Active	2003-2005 	OA registered						University of Bielefeld	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences	Health Professions								
5700159420	1536691X		Social Work Forum	"CSASSA, CSASA"		Journal	Active	"2003-2005 2001, 1998 "	Not OA	Formerly known as	The Jewish Social Work Forum				"Yeshiva University, Wurzweiler School of Social Work"	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions								
5700166890	13920758		Socialiniai Mokslai	"CSASSA, CSAWPS, CSASA"		Journal	Active	2004-2005 	Not OA						Kaunas University of Technology	Lithuania	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Social Sciences									
5700162887	02528827		Socialismo y Participacion	"CSAWPS, CSASA"		Journal	Active	2002-ongoing 	Not OA						Centro de Estudios Para el Desarrollo y la Participacion	Peru	Central & South America	Social Sciences	Psychology	Environmental Science	Social Sciences								
5700161676	09708863		Socialist Perspective	"CSASSA, CSAWPS, CSASA"		Journal	Active	2002-2004 	Not OA						Council for Political Studies	India	Asia Pacific (without Russia/CIS and Middle East)	Physical Sciences	Environmental Science	Social Sciences	Health Professions								
19700170252	17172616 	19182821 	Socialist Studies: The Journal of the Society for Socialist Studies	"CSASSA, CSASA"		Journal	Active	2005-ongoing 	Not OA						Society for Socialist Studies	Canada	North America	Social Sciences	Social Sciences										
5600153233	14082942		Socialna pedagogika	"CSASSA, CSAWPS, CSASA"		Journal	Active	1998-ongoing 	Not OA						Zdruzenje za Socialno Pedagogiko/Association for Social Pedagogy	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Environmental Science	Social Sciences	Health Professions	Computer Science						
12100155925	1214813X 		Socialni Studia	CSASA		Journal	Active	"2006-ongoing, 2004 "	Not OA									Social Sciences	Social Sciences										
5600153333	03527956		Socialno Delo	"CSASSA, CSAWPS, CSASA"		Journal	Active	1997-ongoing 	Not OA						University of Ljubljana School of Social Work	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Social Sciences	Health Professions								
5700160301	15426300 		Sociation Today	CSASA		Journal	Active	2003-2006	Not OA						North Carolina Sociological Association	United States	North America	Social Sciences	Social Sciences										
5600153211	10289852		Society in Transition	"CSASSA, CSALLB, CSAWPS, CSASA"		Journal	Active	1997-2005 	Not OA	Formerly known as	Die Suid-afrikaanse tydskrif vir sosiologie. The South African journal of sociology				South African Bureau for Scientific Publications	South Africa	"Middle East, Africa"	Social Sciences	Psychology	Environmental Science	Arts and Humanities	Social Sciences	Health Professions						
5600152897	03181794		Society-Societe	"CSALLB, CSASA"		Journal	Inactive	"2002, 1982-2000, 1978-1980 "	Not OA						Canadian Association Of Sociologists And Anthropologists	Canada	North America	Social Sciences	Psychology	Mathematics	Arts and Humanities	Environmental Science	Social Sciences						
5700178997	12768707 	1773018X 	Socio-Anthropologie	CSASA		Journal	Active	2001-ongoing 	Not OA						Socio-Anthropologie en Perspective	France	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
19700169827	17508649 	17508657 	Sociolinguistic Studies	"CSALLB, CSASA"		Journal	Active	2007-ongoing 	Not OA						Equinox Publishing House	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600153345	09331883		Sociolinguistica	"CSALLB, CSAWPS, CSASA"		Journal	Active	1995-2005 	Not OA						Max Niemeyer Verlag GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5600152917	02108364		Sociologia del Trabajo	"CSAWPS, CSASA"		Journal	Active	1993-2005 	Not OA						Zero Publishers	Spain	Western Europe (incl. Israel)	Social Sciences	Psychology	Environmental Science	Social Sciences								
5600153119	15912027		Sociologia e Politiche Sociali	"CSASSA, CSAWPS, CSASA"		Journal	Active	1998-ongoing 	Not OA						Francco Angeli Edizioni	Italy	Western Europe (incl. Israel)	Social Sciences	Psychology	Mathematics	Environmental Science	Social Sciences	Health Professions						
5600152896	11211148		Sociologia e Ricerca Sociale	"CSASSA, CSAWPS, CSASA"		Journal	Active	1980-2005 	Not OA						Franco Angeli Edizioni	Italy	Western Europe (incl. Israel)	Social Sciences	Psychology	Mathematics	Agricultural and Biological Sciences	Environmental Science	Social Sciences						
5600152905	00380164		Sociologia Internationalis	"CSASSA, CSALLB, CSAWPS, CSASA"		Journal	Active	1963-2005 	Not OA						Duncker und Humblot GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Agricultural and Biological Sciences	Environmental Science	Arts and Humanities	Neuroscience						
5600153109	01870173		Sociologica	"CSAWPS, CSASA"		Journal	Active	1989-2005 	Not OA						Universidad Autonoma Metropolitana	Mexico	Central & South America	Social Sciences	Psychology	Agricultural and Biological Sciences	Environmental Science	Social Sciences							
5600152862	10775048		Sociological Imagination	"CSALLB, CSAWPS, CSASA"		Journal	Active	"2003-2005, 1994-2001 "	Not OA						Wisconsin Sociological Association	United States	North America	Social Sciences	Psychology	Environmental Science	Arts and Humanities	Social Sciences							
5600153342	15579727		Sociological Origins	CSASA		Journal	Active	"2005 2003, 1998-2000 "	Not OA						George Elliott Howard Institute for Advanced Sociological Research	United States	North America	Social Sciences	Psychology	Social Sciences									
5600152967	07931069		Sociological Papers	"CSASSA, CSAWPS, CSASA"		Journal	Inactive	"2002-2003, 1998-1999, 1992-1996 "	Not OA						"Sociological Institute for Community Studies, Bar-Ilan University"	Israel	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences									
18500159300	01638505		Sociological Practice	"CSASSA, CSALLB, CSASA"		Journal	Inactive	"2004-2004, 1989-1993, 1983-1987, 1979-1981, 1976-1977 "							Progresiv Publisher	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities	Social Sciences	Psychology								
5600152982	10600876		Sociological Viewpoints	"CSASSA, CSASA"		Journal	Inactive	1985-2001 	Not OA						Pennsylvania Sociological Society	United States	North America	Life Sciences	Agricultural and Biological Sciences	Environmental Science	Psychology	Social Sciences	Mathematics						
5700165304	15733314		Sociologie	"CSAWPS, CSASA"		Journal	Active	2005-ongoing 	Not OA						Boom Publishers	Netherlands	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences									
5700169284	12205389		Sociologie Romaneasca (New Series)	CSASA		Journal	Inactive	1991-1996 	Not OA						Tritonic	Romania	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Environmental Science	Social Sciences								
11600153623	13923358 		Sociologija: Mintis ir veiksmas	"CSAWPS, CSASA"		Journal	Active	2006	Not OA						KU Sociologijos katedra	Lithuania	Eastern Europe (incl. Russia and CIS)	Social Sciences	Social Sciences										
12100155722	19506724 		Socio-logos	CSASA		Journal	Active	2006	Not OA						Association Francaise de Sociologie	France	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
5600155101	00380377		Sociologus	"CSAWPS, CSASA"		Journal	Active	"2000-2005, 1974-1974, 1952-1970 "	Not OA						Duncker und Humblot GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Environmental Science	Social Sciences								
14000155895	17519020 		Sociology Compass	CSASA		Journal	Active	2008-ongoing	Not OA						Wiley-Liss Inc	United States	North America	Social Sciences	Social Sciences										
5600155642	15216136		"Sociology of Crime, Law, and Deviance"	"CSAWPS, CSASA"		Journal	Active	"2003-2005 2000-2001, 1998 "	Not OA						JAI Press	United States	North America	Social Sciences	Psychology	Agricultural and Biological Sciences	Social Sciences								
5700165630	09598499		Sociology Review	"CSAWPS, CSASA"		Journal	Active	"2005-ongoing, 1974-1974 "	Not OA						Philip Allan Updates	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences									
11600153672	13186728 		Solska kronika	CSASA		Journal	Active	2006	Not OA						Slovenski Solski Muzej	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Social Sciences										
5800208267	15816036 	15816044 	Solsko Polje	CSALLB		Journal	Active	"2008-ongoing, 2005 "	Not OA						Slovensko Drustvo Raziskovalcev Solskega Polja	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
5800207607	02875357		Sophia Linguistica	CSALLB		Journal	Active	1976-2005 	Not OA						Sophia University	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Agricultural and Biological Sciences	Neuroscience	Social Sciences						
5600152883	05841380		Soshioroji	"CSALLB, CSAWPS, CSASA"		Journal	Active	"1988-ongoing, 1977-1984 "	Not OA						"Shakaigaku Kenkyukai, Kyoto University"	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Mathematics	Arts and Humanities	Environmental Science	Social Sciences						
5600152920	08040486		Sosiologisk tidsskrift	"CSASSA, CSAWPS, CSASA"		Journal	Active	1998-ongoing 	Not OA						Universitetsforlaget AS/Scandinavian University Press	Norway	Western Europe (incl. Israel)	Social Sciences	Psychology	Mathematics	Agricultural and Biological Sciences	Environmental Science	Social Sciences						
5700166910	13024426 		Sosyoloji ArastIrmalarI dergisi/Journal of Sociological Research	"CSAWPS, CSASA"		Journal	Inactive	2004-2005	Not OA						Sociological Association	Turkey	"Middle East, Africa"	Social Sciences	Psychology	Social Sciences									
14000155805	13042998 		Sosyoloji Dergisi/Journal of Sociology	CSASA		Journal	Active	2006-ongoing 	Not OA									Social Sciences	Social Sciences										
5600152989	15622495	16841581	Sotsiologicheskiy Zhurnal	"CSALLB, CSAWPS, CSASA"		Journal	Active	1996-2005 	Not OA						Institut Sociologii RAN	Russian Federation	Eastern Europe (incl. Russia and CIS)	Life Sciences	Agricultural and Biological Sciences	Environmental Science	Psychology	Social Sciences	Mathematics						
5700168298	10999949 	15483843 	Souls	"CSASSA, CSAWPS, CSASA"		Journal	Active	2005-2006	Not OA						Taylor and Francis	United States	North America	Social Sciences	Psychology	Social Sciences									
17700155498	13626620		Soundings: A Journal of Politics and Culture	CSASA		Journal	Active	2007-ongoing 							Soundings Limited	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Social Sciences	Environmental Science									
5900153384	13692224		Source	CSAART		Journal	Active	2002-ongoing 	Not OA						Photo Works North	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5800209330	02572117		South African Journal of African Languages	CSALLB		Journal	Inactive	1995-2000 	Not OA						"Bureau of Scientific Publications of the Foundation for Education, Science and Technology"	South Africa	"Middle East, Africa"	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5800170461	10220461		South African Journal of International Affairs	CSAWPS		Journal	Active	2002-2004 	Not OA						South African Institute of International Affairs	South Africa	"Middle East, Africa"	Social Sciences	Social Sciences										
5800212608	10118063		South African Journal of Linguistics	CSALLB		Journal	Inactive	1995-1999 	Not OA						Free State University	South Africa	"Middle East, Africa"	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5800170478	10265651		South African Yearbook of International Affairs	CSAWPS		Journal	Inactive	2002-2003 	Not OA						South African Institute of International Affairs	South Africa	"Middle East, Africa"	Social Sciences	Social Sciences										
5800215219	09710485		South Asian Language Review	CSALLB		Journal	Inactive	1995-1996 	Not OA						Creative Publishers	India	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Health Professions	Computer Science						
5700165305	14746689 	14746697 	South Asian Popular Culture	"CSASA, CSABHI"		Journal	Active	2004-2006	Not OA						Routledge	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700161272	00491527 		South Eastern Latin Americanist	"CSAWPS, CSASA"		Journal	Active	"2008-ongoing, 2002-2004 "	Not OA						Southeastern Council of Latin American Studies	United States	North America	Social Sciences	Social Sciences	Psychology									
5700164077	03775437		Southeast Asian Affairs	"CSAWPS, CSASA"		Journal	Inactive	2001-2002 	Not OA						Institute of Southeast Asian Studies	Singapore	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Social Sciences										
11600154169	0042577X		Southeast Asian Perspectives	CSAWPS		Journal	Inactive	1971-1973		Continued as	Asian Affairs				American Friends of Vietnam	United States	North America												
5800169271	15869733		Southeast European Politics	CSAWPS		Journal	Active	2000-2005 	Not OA						Central European University	Hungary	Eastern Europe (incl. Russia and CIS)	Social Sciences	Social Sciences										
5700165143	07302177 		Southeastern Political Review	"CSASSA, CSAWPS, CSASA"		Journal	Active	"2001-ongoing, 1991, 1982"	Not OA	Continued as	Politics & Policy				Georgia Political Science Association	United States	North America	Social Sciences	Psychology	Social Sciences									
5800209437			Southern Journal of Linguistics	CSALLB		Journal	Inactive	2000-2002 	Not OA						University of North Carolina	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5900153392	01924214		Southwest Art	CSAART		Journal	Active	1984-ongoing 	Not OA						Southwest Art Publishing	United States	North America	Social Sciences	Arts and Humanities										
5700156849	07374143		Southwest Journal of Linguistics	"CSALLB, CSASA"		Journal	Inactive	"1996-2001, 1992, 1988-1990, 1983-1985 "	Not OA						Linguistic Association of the Southwest	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5600152923	0948423X		Soziale Systeme	"CSAWPS, CSASA"		Journal	Active	1995-2005 	Not OA						Lucius and Lucius Verlagsgesellschaft mbH	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Mathematics	Agricultural and Biological Sciences	Environmental Science	Social Sciences						
