Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Professor Thom, S.A.M.	Thom, Professor Simon Alasdair McG MD FRCP	503.0	2.0	19.0	60.0	2434.0	0.00423871168283133	0.00710645739195075	0.00545206648999313	1.56170795368921E-6	0.336182336182336	29.0	0.171998885009748	13.3062397372742	0.782719984545542	3.0	1.0	4.0	
Professor Thom, S.A.M.	Thom, Professor Simon Alasdair McG MD FRCP	503.0	3.0	19.0	98.0	2608.0	0.00566827729716384	0.0211845589101588	0.00482521599685196	2.80824658106385E-5	0.265656565656565	68.0	0.155169315898557	19.2008182265535	0.800034092773063	3.0	1.0	4.0	
Professor Thomas, G.A.		
Professor Thomas, G.A.	Thomas, Professor Geraldine Anne (Gerry)	504.0	1.0	 	 	 	 	 	 	 	 	 	 	 	 	3.0	0.0	6.0	
Professor Thomas, G.A.	Thomas, Professor Geraldine Anne (Gerry)	504.0	2.0	 	 	 	0.0114602204758032	0.0753651258169404	0.00584823005550795	5.9171145413043E-6	0.665144596651446	132.0	0.0458438677040377	46.2564357889852	0.633649805328564	3.0	0.0	6.0	
Professor Thomas, G.A.	Thomas, Professor Geraldine Anne (Gerry)	504.0	3.0	 	 	 	0.0250663818252356	0.0118877547833777	0.00519756611049438	0.00263897027489157	0.347698086391553	 	 	 	 	3.0	0.0	6.0	
Professor Thomas, H.C.		
Professor Thomas, H.C.	Thomas, Professor Howard Christopher FMedSci	505.0	1.0	20.0	31.0	1899.0	 	 	 	 	 	 	 	 	 	3.0	1.0	3.0	
Professor Thomas, H.C.	Thomas, Professor Howard Christopher FMedSci	505.0	2.0	25.0	71.0	2659.0	0.0160129108018072	0.207808885823725	0.00648214365644446	1.32888939914026E-5	0.119588429431178	335.0	0.0679147361411345	95.0475086763787	0.931838320356654	3.0	1.0	3.0	
Professor Thomas, H.C.	Thomas, Professor Howard Christopher FMedSci	505.0	3.0	25.0	84.0	2715.0	0.00717981790974087	0.0498124614522687	0.00503605536608336	0.00127911800340336	0.159147869674185	114.0	0.0586239040559151	51.4466046162722	0.902572010811793	3.0	1.0	3.0	
Professor Thomas, H.J.		
Professor Thomas, H.J.	Thomas, Professor Huw Jeremy	506.0	1.0	 	 	 	0.0153932987839293	0.00238459079191055	0.0086605296122542	0.00773560101288184	0.48664343786295	62.0	0.0793773470238573	29.8222734254992	0.710054129178553	3.0	1.0	6.0	
Professor Thomas, H.J.	Thomas, Professor Huw Jeremy	506.0	2.0	 	 	 	0.00847742336566266	0.0708602445831313	0.00603794096996473	1.35304300225062E-5	0.174004192872117	 	 	 	 	3.0	1.0	6.0	
Professor Thomas, H.J.	Thomas, Professor Huw Jeremy	506.0	3.0	 	 	 	0.00957309054632116	0.0285999439480954	0.00474331227446772	9.72450221337773E-6	0.280350877192982	28.0	0.226434714908745	2.66125541125541	0.190089672232529	3.0	1.0	6.0	
Professor Thursz, M.R.		
Professor Thursz, M.R.	Thursz, Professor Mark Richard	507.0	1.0	15.0	17.0	812.0	0.0201578912646694	0.0196851283811561	0.00942380596352246	0.0133684445347957	0.206060606060606	116.0	0.0574757865841502	48.6365179360868	0.88430032611067	3.0	1.0	3.0	
Professor Thursz, M.R.	Thursz, Professor Mark Richard	507.0	2.0	18.0	31.0	976.0	0.00847742336566266	0.0458029702042574	0.0059615309365341	2.9896830507772E-6	0.199161425576519	105.0	0.068738941158979	47.2699942279942	0.875370263481374	3.0	1.0	3.0	
Professor Thursz, M.R.	Thursz, Professor Mark Richard	507.0	3.0	18.0	50.0	1056.0	0.0209096451406488	0.16181896945325	0.00533890247609441	0.00130587857981455	0.32880613362541	158.0	0.0338078192125952	66.6862128580377	0.590143476619802	3.0	1.0	3.0	
Dr Toledano, M.B.		
Dr Toledano, M.B.	Toledano, Dr Mireille Beracha	235.0	1.0	6.0	6.0	350.0	0.00659712805025545	0.00133287758824858	0.00886107633541639	0.00612224169635912	0.431372549019607	44.0	0.146106125532902	14.3965220385674	0.799806779920416	1.0	0.0	5.0	
Dr Toledano, M.B.	Toledano, Dr Mireille Beracha	235.0	2.0	8.0	9.0	408.0	0.00251182914538153	0.00949033120701592	0.00564193714835525	1.58822135861307E-6	0.366666666666666	21.0	0.14620595954447	12.6180856180856	0.788630351130351	1.0	0.0	5.0	
Dr Toledano, M.B.	Toledano, Dr Mireille Beracha	235.0	3.0	11.0	19.0	487.0	0.00440866012001632	0.0248765727895929	0.00487363864375503	3.28591796798758E-5	0.263865546218487	25.0	0.145814412057893	8.40533333333333	0.420266666666666	1.0	0.0	5.0	
Dr Trapp, S.		
Dr Trapp, S.	Trapp, Dr Stefan	236.0	1.0	7.0	17.0	184.0	0.00879617073367394	0.0614273709427683	0.00819267664384496	0.00116448986599098	0.123188405797101	31.0	0.111870230214603	21.9771505376344	0.915714605734766	1.0	0.0	6.0	
Dr Trapp, S.	Trapp, Dr Stefan	236.0	2.0	13.0	36.0	514.0	0.00141290389427711	3.89326214774677E-6	1.04219069828757E-5	0.00113893484436929	0.194444444444444	9.0	0.243827160493827	7.44444444444444	0.82716049382716	1.0	0.0	6.0	
Dr Trapp, S.	Trapp, Dr Stefan	236.0	3.0	15.0	56.0	657.0	0.00529039214401959	0.0884280760359939	0.00410088361069839	1.92479419699581E-6	0.0580720092915214	51.0	0.0702653304658696	39.8999999999999	0.949999999999999	1.0	0.0	6.0	
Dr Tudor-Williams, G.		
Dr Tudor-Williams, G.	Tudor-Williams, Dr Gareth	268.0	1.0	7.0	10.0	201.0	0.0425148252127573	0.045862086245719	0.00915047833023067	0.0401593832500222	0.547076461769115	135.0	0.0292591648998895	70.4162944874056	0.607037021443152	2.0	1.0	3.0	
Dr Tudor-Williams, G.	Tudor-Williams, Dr Gareth	308.0	2.0	10.0	23.0	611.0	0.0147569962291164	0.126694735980537	0.0060991654838863	5.87864937855372E-4	0.183253260123541	132.0	0.0442948608744162	80.1892676767677	0.853077315710295	2.0	1.0	3.0	
Dr Tudor-Williams, G.	Tudor-Williams, Dr Gareth	308.0	3.0	12.0	36.0	738.0	0.00881732024003265	0.0340171914544106	0.00472447065716456	2.09913748176907E-5	0.217805383022774	118.0	0.0587960228519186	59.1074858757062	0.844392655367231	2.0	1.0	3.0	
Professor Tyrer, P.J.		
Professor Tyrer, P.J.	Tyrer, Professor Peter Julian FMedSci	508.0	1.0	16.0	33.0	707.0	 	 	 	 	 	191.0	0.0304806124010818	96.2602918513941	0.908115960862208	3.0	1.0	3.0	
Professor Tyrer, P.J.	Tyrer, Professor Peter Julian FMedSci	508.0	2.0	22.0	112.0	1469.0	0.0281010885639558	0.243219033140223	0.00590115219166027	1.05255544179843E-5	0.140920218442031	295.0	0.026320623818517	162.735291902071	0.909135708950121	3.0	1.0	3.0	
Professor Tyrer, P.J.	Tyrer, Professor Peter Julian FMedSci	508.0	3.0	23.0	193.0	1678.0	0.0146115592549112	0.131594749956566	0.00488450080930339	2.53747453093269E-5	0.107046476761619	294.0	0.0519862580151083	106.356859410431	0.916869477676129	3.0	1.0	3.0	
Dr Tyrrell-Price, J.		
Dr Tyrrell-Price, J.	Tyrrell-Price, Dr Jonathan	94.0	1.0	2.0	2.0	148.0	7.33014227806161E-4	0.0	0.00659826520381374	1.03907775642818E-4	1.0	2.0	0.828369140625	1.0	0.5	0.0	1.0	3.0	
Dr Tyrrell-Price, J.	Tyrrell-Price, Dr Jonathan	94.0	2.0	2.0	2.0	148.0	 	 	 	 	 	 	 	 	 	0.0	1.0	3.0	
Dr Tyrrell-Price, J.	Tyrrell-Price, Dr Jonathan	94.0	3.0	2.0	2.0	148.0	 	 	 	 	 	 	 	 	 	0.0	1.0	3.0	
Dr Tzoulaki, I.		
Dr Tzoulaki, I.	Tzoulaki, Dr Ioanna	95.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	0.0	5.0	
Dr Tzoulaki, I.	Tzoulaki, Dr Ioanna	95.0	2.0	5.0	5.0	241.0	0.00235483982379518	0.0108829091295036	0.00493454690722318	1.53985246018295E-8	0.409523809523809	26.0	0.227401714296678	10.6923076923076	0.712820512820512	0.0	0.0	5.0	
Dr Tzoulaki, I.	Tzoulaki, Dr Ioanna	95.0	3.0	12.0	23.0	490.0	0.0139817506663374	0.0481209983979317	0.00533705453407907	4.71093434065028E-4	0.213595413595413	302.0	0.0304913132388422	99.0593895894904	0.892426933238652	0.0	0.0	5.0	
Dr Udalova, I.		
Dr Udalova, I.	Udalova, Dr Irina	96.0	1.0	6.0	7.0	323.0	0.00842966361977086	0.00552644486188899	0.00894150580386085	0.0110082910528039	0.367588932806324	24.0	0.0917257282047438	18.6941919191919	0.812790953008344	0.0	0.0	2.0	
Dr Udalova, I.	Udalova, Dr Irina	96.0	2.0	9.0	15.0	443.0	0.00219785050220884	5.99279505244122E-5	0.00440371728718737	1.75924021030215E-8	0.725274725274725	22.0	0.245962099156918	5.81818181818181	0.415584415584415	0.0	0.0	2.0	
Dr Udalova, I.	Udalova, Dr Irina	96.0	3.0	9.0	21.0	461.0	0.00214134920115078	0.0185689040384922	0.00429247100878224	2.70187359306701E-6	0.25735294117647	19.0	0.156843912553904	13.6992481203007	0.805838124723573	0.0	0.0	2.0	
Professor Underwood, S.R.		
Professor Underwood, S.R.	Underwood, Professor Stephen Richard (Richard)	509.0	1.0	10.0	17.0	1368.0	0.0395827683015327	0.182940810300151	0.00953066208281662	0.0142063925461321	0.108688127379716	8.0	0.181415140431134	5.32711038961038	0.665888798701298	3.0	1.0	4.0	
Professor Underwood, S.R.	Underwood, Professor Stephen Richard (Richard)	509.0	2.0	12.0	35.0	1653.0	0.0120881777621486	0.121365177145355	0.00613773110770526	5.85915437858646E-4	0.088174982911825	94.0	0.0466626021061833	72.0084820616735	0.935175091710045	3.0	1.0	4.0	
Professor Underwood, S.R.	Underwood, Professor Stephen Richard (Richard)	509.0	3.0	13.0	50.0	1736.0	0.0134779037954784	0.103891045856986	0.00482705022846455	2.77998005213777E-5	0.192124542124542	 	 	 	 	3.0	1.0	4.0	
Dr Uprichard, J.		
Dr Uprichard, J.	Uprichard, Dr James	97.0	1.0	3.0	3.0	79.0	0.0036650711390308	0.00274891894631943	0.00708217486527138	1.65766614349942E-4	0.6	12.0	0.280375390677479	5.5	0.55	0.0	1.0	3.0	
Dr Uprichard, J.	Uprichard, Dr James	97.0	2.0	3.0	4.0	81.0	9.41935929518074E-4	0.0	6.94793798858381E-6	5.46830896545207E-4	1.0	6.0	0.560185185185185	1.0	0.166666666666666	0.0	1.0	3.0	
Dr Uprichard, J.	Uprichard, Dr James	97.0	3.0	3.0	10.0	81.0	2.51923435429504E-4	3.91146228150954E-4	0.00398616034100569	3.05775598146498E-8	0.0	6.0	0.555555555555555	2.0	1.0	0.0	1.0	3.0	
Dr Usmani, O.S.		
Dr Usmani, O.S.	Usmani, Dr Omar Sharif	237.0	1.0	4.0	4.0	115.0	0.00403157825293388	6.29679785371012E-4	0.00815097608969213	0.00188512710412642	0.509090909090909	16.0	0.192514611720428	8.66358695652174	0.787598814229249	1.0	1.0	4.0	
Dr Usmani, O.S.	Usmani, Dr Omar Sharif	237.0	2.0	7.0	13.0	314.0	0.00313978643172691	0.0124601396310844	0.00571657567262684	2.91839501386969E-6	0.252631578947368	32.0	0.198883281072713	17.6476814516129	0.882384072580645	1.0	1.0	4.0	
Dr Usmani, O.S.	Usmani, Dr Omar Sharif	237.0	3.0	8.0	17.0	346.0	0.00125961717714752	9.96119573509136E-5	0.00409458305546486	3.29049811847683E-7	0.644444444444444	16.0	0.234498992590899	7.03428147574819	0.703428147574819	1.0	1.0	4.0	
Professor Venables, P.J.		
Professor Venables, P.J.	Venables, Professor Patrick J	510.0	1.0	6.0	6.0	110.0	0.00586411382244929	0.00426724431868582	0.00850295844838939	0.0063522302148358	0.258333333333333	24.0	0.129703947877453	13.7886710239651	0.861791938997821	3.0	1.0	2.0	
Professor Venables, P.J.	Venables, Professor Patrick J	510.0	2.0	10.0	13.0	293.0	0.00298279711014056	0.0193220606302118	0.00562820997352811	5.81550498635246E-4	0.304093567251461	28.0	0.159250767450881	14.3841011042098	0.757057952853147	3.0	1.0	2.0	
Professor Venables, P.J.	Venables, Professor Patrick J	510.0	3.0	12.0	22.0	386.0	0.00440866012001632	0.0150058115165751	0.00461163241331261	1.21916467103557E-6	0.305882352941176	81.0	0.120251450521166	27.4329218106995	0.783797766019988	3.0	1.0	2.0	
Professor Vincent, C.A.		
Professor Vincent, C.A.	Vincent, Professor Charles Anthony	511.0	1.0	14.0	28.0	1441.0	0.0263885122010218	0.172167602920246	0.00927251818940993	0.015901874949727	0.116197183098591	133.0	0.0441455670516405	65.3345436803885	0.907424217783174	3.0	0.0	6.0	
Professor Vincent, C.A.	Vincent, Professor Charles Anthony	511.0	2.0	22.0	71.0	2143.0	0.013658070978012	0.167509327371968	0.00562875505221423	1.03468407336689E-5	0.0622828120823309	36.0	0.444797019549578	5.09127283391989	0.727324690559984	3.0	0.0	6.0	
Professor Vincent, C.A.	Vincent, Professor Charles Anthony	511.0	3.0	23.0	122.0	2427.0	0.0133519420777637	0.166760525000788	0.00491575609753526	1.28195245478181E-5	0.0605570530098832	76.0	0.251031429240919	14.66096897531	0.814498276406112	3.0	0.0	6.0	
Dr Vincent, T.		
Dr Vincent, T.	Vincent, Dr Tonia	238.0	1.0	2.0	2.0	91.0	 	 	 	 	 	 	 	 	 	1.0	1.0	2.0	
Dr Vincent, T.	Vincent, Dr Tonia	238.0	2.0	5.0	5.0	162.0	0.00109892525110442	0.00120499786318022	0.00500314939077727	3.63332306951721E-8	0.714285714285714	2.0	1.0	1.0	1.0	1.0	1.0	2.0	
Dr Vincent, T.	Vincent, Dr Tonia	238.0	3.0	7.0	11.0	214.0	0.00554231557944909	0.0175228054983019	0.00477927987219189	1.23517398194652E-5	0.566596194503171	96.0	0.0755027111618448	24.5210896164021	0.557297491281866	1.0	1.0	2.0	
Professor Vineis, P.		
Professor Vineis, P.	Vineis, Professor Paolo	512.0	1.0	21.0	43.0	2454.0	0.106287063031893	0.391722027159786	0.00967004071953803	0.0390263972398403	0.125712922085669	606.0	0.0200263504547041	268.732721656871	0.926664557437487	3.0	0.0	5.0	
Professor Vineis, P.	Vineis, Professor Paolo	512.0	2.0	37.0	124.0	4967.0	0.0846172443350403	0.593893999599734	0.0067086684221378	0.00124184728699346	0.103620224703602	1993.0	0.0295673999368058	507.336115664666	0.94125438898825	3.0	0.0	5.0	
Professor Vineis, P.	Vineis, Professor Paolo	512.0	3.0	42.0	246.0	6698.0	0.121049210723876	0.730091351179632	0.00592481167194081	0.0117273383354366	0.0846210544571626	4299.0	0.0213392195841908	921.336931505935	0.958727296051962	3.0	0.0	5.0	
Professor Vyse, T.J.		
Professor Vyse, T.J.	Vyse, Professor Timothy James (Tim)	513.0	1.0	2.0	2.0	227.0	0.00439808536683697	0.0139208420153432	0.00842598844971691	0.00169158705361902	0.545454545454545	13.0	0.245760947718923	7.64489389920424	0.637074491600353	3.0	1.0	3.0	
Professor Vyse, T.J.	Vyse, Professor Timothy James (Tim)	513.0	2.0	12.0	30.0	1043.0	0.0197806545198795	0.192791024356291	0.00641099872227652	1.70328301532571E-5	0.150603174603174	13.0	0.210891541260615	7.85897435897436	0.604536489151873	3.0	1.0	3.0	
Professor Vyse, T.J.	Vyse, Professor Timothy James (Tim)	513.0	3.0	20.0	84.0	2122.0	0.0540375768996286	0.658884768411472	0.00582843100282587	0.00154229826624561	0.107454850445504	950.0	0.0160812130874513	401.726744743994	0.936425978424228	3.0	1.0	3.0	
Dr Wait, R.		
Dr Wait, R.	Wait, Dr Robin	239.0	1.0	21.0	33.0	1216.0	0.0443473607822727	0.253126720584273	0.00906796636847452	0.00748691696601769	0.0523415977961432	203.0	0.0336886751655442	116.688888888888	0.9643709825528	1.0	0.0	2.0	
Dr Wait, R.	Wait, Dr Robin	239.0	2.0	30.0	88.0	2449.0	0.0378344265023093	0.714115197099125	0.00624674444235147	1.48055562116688E-5	0.0359612724757952	424.0	0.0291637636005952	234.870609867072	0.974566845921461	1.0	0.0	2.0	
Dr Wait, R.	Wait, Dr Robin	239.0	3.0	31.0	117.0	2779.0	0.0360250512664191	0.327839838439989	0.00508409122155354	1.27362905617252E-5	0.319715372346951	362.0	0.0147169069566611	215.80727714198	0.754570899097832	1.0	0.0	2.0	
Professor Walczak, H.		
Professor Walczak, H.	Walczak, Professor Henning	514.0	1.0	16.0	23.0	1223.0	0.0443473607822727	0.335692291462067	0.00896546812837236	0.0104996917290885	0.0772727272727272	168.0	0.0319646095037428	113.672689909296	0.939443718258652	3.0	0.0	3.0	
Professor Walczak, H.	Walczak, Professor Henning	514.0	2.0	25.0	40.0	1846.0	0.012716135048494	0.205780304400585	0.00418048464168731	9.34363458508662E-11	0.118827160493827	105.0	0.0608857957784043	73.2047619047618	0.903762492651381	3.0	0.0	3.0	
Professor Walczak, H.	Walczak, Professor Henning	514.0	3.0	29.0	75.0	2426.0	0.0212875302937931	0.233605387374451	0.00454077078001206	5.69455234528696E-6	0.0742462665539588	273.0	0.0408681028637159	159.697802197802	0.94495740945445	3.0	0.0	3.0	
Dr Walker, M.M.		
Dr Walker, M.M.	Walker, Dr Marjorie Mary	269.0	1.0	10.0	16.0	343.0	 	 	 	 	 	 	 	 	 	2.0	1.0	3.0	
Dr Walker, M.M.	Walker, Dr Marjorie Mary	309.0	2.0	13.0	30.0	546.0	0.00847742336566266	0.0587448998185396	0.00589561506794021	1.33140515982079E-5	0.120894479385045	132.0	0.0747734042896139	49.1639510636669	0.910443538216054	2.0	1.0	3.0	
Dr Walker, M.M.	Walker, Dr Marjorie Mary	309.0	3.0	14.0	39.0	653.0	0.00377885153144256	0.0217634587757745	0.0045300508523527	1.73390269456732E-5	0.225287356321839	55.0	0.117425428740098	25.0125541125541	0.833751803751803	2.0	1.0	3.0	
Dr Walley, A.J.		
Dr Walley, A.J.	Walley, Dr Andrew John	98.0	1.0	6.0	7.0	516.0	0.0102621991892862	0.00589815749128704	0.00869910310545538	0.00406811543263782	0.343915343915343	63.0	0.101197189186082	21.9995905769715	0.785699663463268	0.0	0.0	5.0	
Dr Walley, A.J.	Walley, Dr Andrew John	98.0	2.0	13.0	17.0	930.0	0.00470967964759037	0.00196879222624701	0.00533214466144227	5.86569326233793E-4	0.666666666666666	25.0	0.130405047682182	14.1277543859649	0.784875243664717	0.0	0.0	5.0	
Dr Walley, A.J.	Walley, Dr Andrew John	98.0	3.0	17.0	32.0	1277.0	0.0131000186423342	0.0667138400053546	0.00515450127189979	4.06388143961601E-4	0.382935026138909	132.0	0.0346105392594041	86.5639439034765	0.832345614456505	0.0	0.0	5.0	
Dr Wang, J.E.H.		
Dr Wang, J.E.H.	Wang, Dr Jayson Ee Hur	99.0	1.0	1.0	1.0	96.0	0.00659712805025545	0.00194481384803785	0.00789132053860754	0.00292134399718393	0.49673202614379	18.0	0.145713994583132	11.276936026936	0.62649644594089	0.0	1.0	3.0	
Dr Wang, J.E.H.	Wang, Dr Jayson Ee Hur	99.0	2.0	1.0	3.0	97.0	0.00204086118062249	0.0161358263469648	0.00513164340477567	1.87826695744483E-8	0.461538461538461	13.0	0.219222341480679	8.19526627218934	0.630405097860719	0.0	1.0	3.0	
Dr Wang, J.E.H.	Wang, Dr Jayson Ee Hur	99.0	3.0	1.0	4.0	97.0	 	 	 	 	 	 	 	 	 	0.0	1.0	3.0	
Dr Want, E.J.		
Dr Want, E.J.	Want, Dr Elizabeth Joy	100.0	1.0	1.0	2.0	1.0	0.0018325355695154	1.18070821061241E-4	0.00678440612846554	1.40057538715729E-4	0.8	6.0	0.472365470548242	2.83333333333333	0.566666666666666	0.0	0.0	6.0	
Dr Want, E.J.	Want, Dr Elizabeth Joy	100.0	2.0	7.0	9.0	541.0	0.00298279711014056	0.00553159205920242	0.00455863211268302	1.11132408995685E-8	0.391812865497076	37.0	0.250162490715618	13.9729729729729	0.735419630156472	0.0	0.0	6.0	
Dr Want, E.J.	Want, Dr Elizabeth Joy	100.0	3.0	8.0	17.0	649.0	0.00491250699087533	0.0246706160481991	0.00506031512950605	0.00130752065087047	0.265856950067476	4.0	0.517134403734802	1.66666666666666	0.416666666666666	0.0	0.0	6.0	
Dr Ward, H.		
Dr Ward, H.	Ward, Dr Helen	270.0	1.0	4.0	8.0	45.0	 	 	 	 	 	 	 	 	 	2.0	1.0	5.0	
Dr Ward, H.	Ward, Dr Helen	310.0	2.0	8.0	29.0	190.0	0.00800645540090363	0.183966067011419	0.00606732977089641	5.82721938687505E-6	0.0901960784313725	74.0	0.0517319778182972	48.1620232165646	0.944353396403228	2.0	1.0	5.0	
Dr Ward, H.	Ward, Dr Helen	310.0	3.0	10.0	51.0	322.0	0.0062980858857376	0.0860883250665562	0.00476078188201535	7.29678072653409E-7	0.142857142857142	100.0	0.0603160151518799	45.1866565934066	0.903733131868132	2.0	1.0	5.0	
Dr Warner, J.A.		
Dr Warner, J.A.	Warner, Dr Jill Amanda	311.0	1.0	11.0	16.0	667.0	 	 	 	 	 	 	 	 	 	2.0	0.0	3.0	
Dr Warner, J.A.	Warner, Dr Jill Amanda	311.0	2.0	15.0	22.0	874.0	0.00565161557710844	0.00830423251231212	0.00539757240757243	7.79919759936067E-8	0.569841269841269	177.0	0.115166661370623	15.9938122141512	0.4442725615042	2.0	0.0	3.0	
Dr Warner, J.A.	Warner, Dr Jill Amanda	311.0	3.0	16.0	23.0	916.0	0.00377885153144256	0.00257645099402919	0.00433005402309069	3.47272689768886E-5	0.724137931034482	56.0	0.112666597893051	10.0	0.333333333333333	2.0	0.0	3.0	
Professor Warner, J.O.		
Professor Warner, J.O.	Warner, Professor John Oliver FMedSci	515.0	1.0	9.0	17.0	381.0	 	 	 	 	 	 	 	 	 	3.0	1.0	3.0	
Professor Warner, J.O.	Warner, Professor John Oliver FMedSci	515.0	2.0	16.0	35.0	762.0	0.012716135048494	0.0792520885085798	0.00564118417816972	1.44722823000749E-7	0.183641975308641	250.0	0.068610812293514	63.8816304347826	0.788662104133118	3.0	1.0	3.0	
Professor Warner, J.O.	Warner, Professor John Oliver FMedSci	515.0	3.0	17.0	47.0	898.0	0.00881732024003265	0.0371730166118248	0.00464257631010287	7.46742546674783E-5	0.226915113871635	124.0	0.0518055052058152	55.2066532258064	0.788666474654377	3.0	1.0	3.0	
Professor Warrens, A.N.		
Professor Warrens, A.N.	Warrens, Professor Anthony Nigel	516.0	1.0	8.0	14.0	172.0	0.0113617205309955	0.010083908218939	0.00874729633483737	0.00811588362034316	0.264516129032258	47.0	0.0801778512093172	26.1597043382149	0.843861430264999	3.0	1.0	3.0	
Professor Warrens, A.N.	Warrens, Professor Anthony Nigel	516.0	2.0	9.0	27.0	248.0	0.00643656218504017	0.078713819970403	0.0057950928213217	5.81133911925594E-6	0.13780487804878	74.0	0.0889068817325276	36.8184050934051	0.898009880326953	3.0	1.0	3.0	
Professor Warrens, A.N.	Warrens, Professor Anthony Nigel	516.0	3.0	9.0	36.0	267.0	0.00667597103888186	0.073352375911023	0.0049141894296841	2.29464415318619E-5	0.152394775036284	82.0	0.0572477440572835	46.1546944924993	0.870843292311309	3.0	1.0	3.0	
Dr Watson, R.J.		
Dr Watson, R.J.	Watson, Dr Roger John	312.0	1.0	7.0	8.0	155.0	 	 	 	 	 	 	 	 	 	2.0	0.0	3.0	
Dr Watson, R.J.	Watson, Dr Roger John	312.0	2.0	7.0	11.0	169.0	0.00204086118062249	0.0	0.0052647049496479	4.56158839752279E-6	1.0	26.0	0.22412143287136	4.17618215118215	0.321244780860165	2.0	0.0	3.0	
Dr Watson, R.J.	Watson, Dr Roger John	312.0	3.0	8.0	12.0	182.0	5.03846870859008E-4	0.0	0.00404498080792923	4.70495614982702E-6	1.0	8.0	0.551696863604605	1.825	0.45625	2.0	0.0	3.0	
Dr Watt, F.E.		
Dr Watt, F.E.	Watt, Dr Fiona Elizabeth	101.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	1.0	2.0	
Dr Watt, F.E.	Watt, Dr Fiona Elizabeth	101.0	2.0	0.0	0.0	0.0	 	 	 	 	 	 	 	 	 	0.0	1.0	2.0	
Dr Watt, F.E.	Watt, Dr Fiona Elizabeth	101.0	3.0	0.0	0.0	0.0	5.03846870859008E-4	0.0	0.00397632141441476	4.99138632508788E-8	1.0	4.0	0.417372358935972	2.60833333333333	0.652083333333333	0.0	1.0	2.0	
Professor Waxman, J.		
Professor Waxman, J.	Waxman, Professor Jonathan	517.0	1.0	4.0	9.0	84.0	 	 	 	 	 	 	 	 	 	3.0	1.0	6.0	
Professor Waxman, J.	Waxman, Professor Jonathan	517.0	2.0	13.0	36.0	487.0	0.0124021564053213	0.196082573148635	0.00642313204306106	0.00121936587826962	0.135021097046413	300.0	0.0571596826526838	69.9495392886651	0.885437206185635	3.0	1.0	6.0	
Professor Waxman, J.	Waxman, Professor Jonathan	517.0	3.0	15.0	60.0	567.0	0.0110846311588981	0.137337075407004	0.00478871566066601	5.20657704164705E-6	0.0838557993730407	149.0	0.0383459593796834	82.5912260541801	0.938536659706592	3.0	1.0	6.0	
Dr Weaver, T.D.		
Dr Weaver, T.D.	Weaver, Dr Timothy David (Tim)	240.0	1.0	8.0	8.0	318.0	0.0106287063031893	0.00761649261460213	0.00885318248760933	0.00880012331597881	0.342364532019704	68.0	0.0986033692602129	24.5122320667397	0.845249381611714	1.0	0.0	3.0	
Dr Weaver, T.D.	Weaver, Dr Timothy David (Tim)	240.0	2.0	11.0	17.0	407.0	0.00502365829076306	0.0197553098082854	0.00530120037320546	4.4142241076612E-6	0.175403225806451	55.0	0.114169253953206	27.7193073593073	0.866228354978354	1.0	0.0	3.0	
Dr Weaver, T.D.	Weaver, Dr Timothy David (Tim)	240.0	3.0	11.0	30.0	429.0	0.00352692809601306	0.0224327357785071	0.00423055693153877	3.00731795485501E-7	0.211640211640211	53.0	0.129614545309932	23.7682914046121	0.84886755016472	1.0	0.0	3.0	
Professor Weber, J.N.		
